# モンスターの説明文
#
# **この表が説明文の定義の置き場。** 作り直しは `python tools/frox/fc_build_ja_desc.py --write`、
# ここから `edit/r_info.ja.txt` の `D:` を組むのは `fc_build_ja_names.py --write`。
#
# 欄はタブ区切りで idx / name / dep / src / ratio / en / ja。
#   src=変愚   … 英語原文が変愚と一致。訳をそのまま採った
#   src=変愚≒  … ほぼ一致（ratio が材料）。**目で確かめること**
#   src=当方   … 人が書いた。**作り直しでも消さない**
#   src=未訳   … 空欄。英語のまま出る（制約 4）
#
# ja を書き替えれば src は次の作り直しで自動的に `当方` になる。
# name と en は**人が読むため**で、突き合わせには使わない（突き合わせは idx）。
idx	name	dep	src	ratio	en	ja
825	The Witch-King of Angmar	80	変愚	1.000	The Chief of the Ringwraiths. A fell being of devastating power. His spells are lethal and his combat blows crushingly hard. He moves at speed, and commands legions of evil to do his bidding. It is said that he is fated never to die by the hand of mortal man.	指輪の幽鬼の隊長であり、破壊的な力を持った恐るべき存在だ。その呪文は信じ難い威力を持ち、戦闘に際しては全てのものを打ち砕くかのような攻撃力を誇る。彼は素早く行動し、邪悪の者どもに命令を発して思い通りに操る。彼は死すべき人間の男の手では決して葬り去ることができないといわれている。
826	Cyaegha	80	変愚	1.000	"""...it was a gigantic eye staring down at them. Around the eye, the sky split; deep clefts opened through which the darkness began to ooze, a darkness blacker than the night, which crawled down as a set of slimy tentacles, taking on more form, more definite shape... something was standing, outlined against the black sky, something which had tentacles of darkness and a green-glowing eye."""	外見は長い触手に取り囲まれた、大きな緑色の一つ目である。一度シアエガが解放されると、彼は付近のものを手当たり次第に触手で探り出し、行き当たりばったりに人間を拾い上げると、押しつぶしたり握り潰したりする。出自や詳細の判らない存在の一つ。「それは彼らを見下ろす巨大な眼だった。その眼の周りで空は裂け、暗黒をしたたらせる深い裂け目が口を開け、夜よりも黒いその暗黒はネバネバした数本の触手となって這い下り、徐々に形を成し、はっきりした姿を成した...何かが、黒い空に縁どられ、暗黒の触手と緑に光る眼を持つ何かが立っていた。」（バーティン「我が名は暗黒」）
827	Pazuzu, Lord of Air	82	変愚	1.000	A winged humanoid from the Planes of Hell, Pazuzu grins inhumanely at you as he decides your fate.	地獄界から現れた、羽を持った人間型のモンスターであるパズズは、冒険者の運命を勝手に決めつけては残酷に笑いかける。
828	Ithaqua the Windwalker	82	変愚	1.000	"The Wendigo, moving so fast that you can see little except two glowing eyes burning with hatred. ""The stars had been blotted out... the great cloud which had obscured the the sky looked curiously like the outline of a great man. And... where the top of the cloud must have been, where the head of the thing should have been, there were two gleaming stars, burning bright -- like eyes!"""	ウェンディゴ、非常に早く動くので、憎悪に燃える二つの輝く目以外はほとんど見えない：「星が消えている... 空を覆っていた“雲”が奇妙にも巨大な人間の輪郭に似ている... “雲”の一番上にちがいない部分、頭に相当する部分に... 燃えるように明るいふたつの輝く星は、まるで目のようだったのです」(オーガスト・ダーレス、菊地秀行・高橋直訳「風に乗りて歩むもの」『クトゥルー４』、青心社文庫、p.105)
829	Hell hound of Julian	83	変愚	1.000	It is a giant dog that glows with heat. Flames pour from its nostrils.	アンバーの周りのアーデンの森を護るジュリアンが従えている獰猛な猟犬。熱を発して輝く巨大な犬で、火炎がその鼻孔から滴っている。
830	Cantoras, the Skeletal Lord	84	変愚	1.000	A legion of evil undead druj animating the skeleton of a once mighty sorcerer. His power is devastating and his speed unmatched in the underworld. Flee his wrath!	かつて偉大なソーサラーだった者の骸骨に生命を吹き込んでできた、邪悪のアンデッド・ドルジである。冥界においても彼の力は比類なく、そのスピードは匹敵するものがない。彼の怒りを恐れよ！
831	Mephistopheles, Lord of Hell	84	変愚	1.000	A duke of hell, in the flesh.	地獄の公爵で、これは肉体に宿った姿だ。
832	Godzilla	84	変愚	1.000	Godzilla rose from the contaminated sea. Fear its anger, for its devastation is unmatched!	『ゴヂラ』は汚染された海から現れた。その怒りを恐れよ！ゴヂラの破壊力にかなうものはいない！
833	Abhoth, Source of Uncleanness	85	変愚	1.000	"""...in the pool [there was] a grayish, horrid mass that nearly choked it from rim to rim. Here, it seemed, was the ultimate source of all miscreation and abomination. For the gray mass quobbed and quivered, and swelled perpetually; and from it, in manifold fission, were spawned the anatomies that crept away on every side through the grotto."""	「その水たまりは灰色がかった怖ろしい塊でいっぱいだった。どうやらここが、奇形、忌むべきすべての、究極の源であるようだった。灰色の塊は震えながらたえることのない膨張をつづけ、多様な分裂のうちに組織が生み出されては、あらゆる方向から洞窟へ這いだしていくのだった」(クラーク・アシュトン・スミス、池田勝子訳「七つの呪い」『クトゥルー４』、青心社文庫、p.137)
834	Ymir the Ice Giant	85	変愚	1.000	Ymir is one of the oldest beings there are. He looks like a giant humanoid made of ice.	北欧神話において世界で最初に誕生した巨人。オーディンらはこの巨人を殺して世界を創造した。彼は氷で出来た巨人のように見える。
835	Loki the Trickster	85	変愚	1.000	Loki, the god of mischief, is a nasty person. He will use every dirty trick in the book, and then some. In the end, his half-giant heritage is bound to show, as he will defect to the side of the giants and fight against the other gods of Asgard.	いたずらの神であるロキはやっかいな奴だ。彼は考えうる全てあるいはそれ以上の汚い手を使ってくるだろう。最後には、半巨人である彼の中の巨人族の血が彼を寝返らせ、アスガルドの神々への反逆に追いたてるだろう。
836	Star-spawn of Cthulhu	86	変愚	1.000	"The last remnants of sanity threaten to leave your brain as you behold this titanic bat-winged, octopus-headed unholy abomination. ""They all lay in stone houses in their great city of R'lyeh, preserved by the spells of mighty Cthulhu for a glorious resurrection when the stars and the earth might once more be ready..."""	数千万年前に飛来した大いなる「クトゥルフ」の眷族と考えられる。ゼラチンめいた緑色をしており、大きな蛸に似た怪物と、ドラゴンのような翼と鉤爪を持った、顔が髭で覆われている太った怪物の２種類がいると言われている。平均身長は１５～２０メートルだが、体の各部位の大きさを自由に変える事が出来る。元々はルルイエに生息していたが、その沈没と共に大部分は封印されている。しかし、一部のクトゥルフの落とし子は、ディープワンによって、深い海溝の底で養われている。「すべてがルルイエの巨大な石造りの館に横たわり、強壮なクトゥルーの呪文にまもられ、星たちと地球がふたたび正しい位置にもどる輝かしい復活の日を待ちわびているのだ」(Ｈ・Ｐ・ラヴクラフト、大瀧啓裕訳「クトゥルーの呼び声」『クトゥルー１』、青心社文庫、p.34)
